distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
206               ,0           ,110               ,8.65783671414037    ,131.454377201126
205               ,0           ,110               ,9.71937455807014    ,130.953630033797
204               ,0           ,110               ,11.0095332763859    ,133.47996709561
203               ,0           ,110               ,10.2406018774737    ,155.37691748072
202               ,0           ,110               ,7.74434549263161    ,162.018021896441
201               ,0           ,110               ,7.35503152996486    ,159.750507028294
200               ,0           ,110               ,5.23624614231581    ,148.030251833452
199               ,0           ,110               ,7.59906106771928    ,140.07906233972
198               ,0           ,110               ,9.07214119649122    ,148.042228897421
197               ,0           ,110               ,2.45631340912294    ,156.180076593813
196               ,0           ,110               ,-1.42129674666677   ,192.502405403501
195               ,0           ,110               ,-6.34933320947361   ,198.620552900219
194               ,0           ,110               ,-10.1723339647368   ,188.006486366838
193               ,0           ,110               ,-7.66523073645612   ,184.149220075756
192               ,0           ,110               ,-5.10276095291226   ,187.185511249819
191               ,0           ,110               ,-5.36473171631582   ,189.254037150323
190               ,0           ,110               ,-4.829989566772     ,189.529341899496
189               ,0           ,110               ,-4.35932000456148   ,190.676145210386
188               ,0           ,110               ,-5.16771954161401   ,193.786595395895
187               ,0           ,110               ,-4.87379276382451   ,199.235026633747
186               ,0           ,110               ,-3.35355199298239   ,200.853539595955
185               ,0           ,110               ,-2.83392457536848   ,200.851611450549
184               ,0           ,110               ,-1.85750842056133   ,199.025101182357
183               ,0           ,110               ,-0.67737005021057   ,180.36107691488
182               ,0           ,110               ,-0.0110760040000457 ,161.745672743455
181               ,0           ,110               ,0.963153133473725   ,160.780254958575
180               ,0           ,110               ,1.60218509508775    ,160.68688362316
179               ,0           ,110               ,2.30460753459644    ,155.198543799717
178               ,0           ,110               ,2.05628502610523    ,149.098438303099
177               ,0           ,110               ,1.8516200216492     ,146.369160384291
176               ,0           ,110               ,1.55639829838594    ,160.983496670078
175               ,0           ,110               ,1.5955621987369     ,162.363363526067
174               ,0           ,110               ,1.53595901105251    ,158.055004067671
173               ,0           ,110               ,1.70807675070181    ,136.8998464662
172               ,0           ,110               ,1.91512002417548    ,134.161677948801
171               ,0           ,110               ,2.31444500491227    ,134.927308678774
170               ,0           ,110               ,2.12365531305257    ,154.697228639473
